k_min_1,a_t,euler_AIO,euler_linear,rep,std,P10,P25,P50,P75,P90
1.4234935,1.0,0.00020196437,0.00033593178,4.5,0.0001968809401584704,2.2077560424804686e-05,6.160140037536621e-05,0.0001474618911743164,0.000268787145614624,0.0004991531372070312
1.42566,1.0,0.00020627976,0.00034856796,4.5,0.00019638973959402068,2.6166439056396484e-05,6.532669067382812e-05,0.00015306472778320312,0.00027298927307128906,0.000503838062286377
1.4278265,1.0,0.0002105236,0.00036108494,4.5,0.00019598438843629673,3.0255317687988283e-05,6.893277168273926e-05,0.0001576840877532959,0.00027729570865631104,0.0005087494850158691
1.4299929,1.0,0.00021468401,0.00037419796,4.5,0.00019562763572962243,3.421306610107422e-05,7.253885269165039e-05,0.00016179680824279785,0.00028176605701446533,0.0005132675170898437
1.4321594,1.0,0.00021874905,0.00038725138,4.5,0.00019522422050058142,3.931522369384766e-05,7.590651512145996e-05,0.00016573071479797363,0.00028623640537261963,0.0005178451538085938
1.4343259,1.0,0.00022287368,0.0004004836,4.5,0.00019479106714575674,4.4333934783935544e-05,7.95125961303711e-05,0.0001697838306427002,0.00029061734676361084,0.00052262544631958
1.4364923,1.0,0.00022686124,0.0004143119,4.5,0.0001944258794363525,4.930496215820313e-05,8.299946784973145e-05,0.0001735985279083252,0.00029514729976654053,0.0005269467830657958
1.4386588,1.0,0.00023095011,0.00042802095,4.5,0.00019395109833139198,5.451440811157227e-05,8.636713027954102e-05,0.00017771124839782715,0.00029949843883514404,0.0005314052104949951
1.4408253,1.0,0.00023477673,0.00044208765,4.5,0.00019358245157636132,5.9270858764648436e-05,8.96453857421875e-05,0.00018134713172912598,0.00030381977558135986,0.0005357444286346435
1.4429917,1.0,0.00023856162,0.00045615435,4.5,0.00019312123456354102,6.402730941772461e-05,9.295344352722168e-05,0.00018519163131713867,0.0003080219030380249,0.0005397498607635498
1.4451582,1.0,0.00024238825,0.00047063828,4.5,0.00019280555586228507,6.88791275024414e-05,9.608268737792969e-05,0.0001888871192932129,0.00031216442584991455,0.0005441129207611083
1.4473248,1.0,0.00024604797,0.00048530102,4.5,0.00019235749835342728,7.350444793701172e-05,9.930133819580078e-05,0.00019252300262451172,0.00031612813472747803,0.0005482017993927002
1.4494913,1.0,0.00024974346,0.0005002022,4.5,0.00019194238530278725,7.836818695068359e-05,0.00010249018669128418,0.00019603967666625977,0.0003201514482498169,0.0005524098873138428
1.4516577,1.0,0.0002533078,0.00051522255,4.5,0.00019154288869356674,8.268356323242188e-05,0.00010547041893005371,0.0001996159553527832,0.000324055552482605,0.0005563914775848388
1.4538242,1.0,0.00025681258,0.0005303025,4.5,0.00019112511908767621,8.710622787475586e-05,0.00010845065116882324,0.00020301342010498047,0.0003278404474258423,0.0005601704120635987
1.4559907,1.0,0.00026030542,0.00054579973,4.5,0.00019071615478368878,9.170770645141601e-05,0.00011146068572998047,0.00020641088485717773,0.00033174455165863037,0.0005639374256134033
1.4581571,1.0,0.0002636075,0.00056153536,4.5,0.00019038367598923052,9.586811065673829e-05,0.00011444091796875,0.00020956993103027344,0.0003354102373123169,0.0005678951740264892
1.4603236,1.0,0.00026681423,0.0005772114,4.5,0.00018997070184253556,0.00010012388229370117,0.00011712312698364258,0.00021284818649291992,0.00033892691135406494,0.0005714118480682372
1.4624901,1.0,0.0002699971,0.00059342384,4.5,0.00018958341006555083,0.00010416507720947265,0.00011983513832092285,0.00021606683731079102,0.000342443585395813,0.0005749285221099853
1.4646565,1.0,0.00027311445,0.0006095171,4.5,0.0001892639176103033,0.00010800361633300781,0.00012251734733581543,0.00021904706954956055,0.0003460794687271118,0.0005784034729003906
1.466823,1.0,0.00027624966,0.0006260276,4.5,0.000188863829705575,0.00011066198348999023,0.0001265406608581543,0.00022208690643310547,0.0003494471311569214,0.0005819201469421387
1.4689895,1.0,0.00027933717,0.0006427169,4.5,0.00018856972974021729,0.00011299848556518554,0.00013023614883422852,0.0002250075340270996,0.00035290420055389404,0.0005854487419128417
1.4711559,1.0,0.00028210282,0.0006595254,4.5,0.0001881599958513725,0.00011528730392456055,0.00013387203216552734,0.0002276897430419922,0.00035606324672698975,0.0005885839462280273
1.4733224,1.0,0.00028496384,0.0006765127,4.5,0.00018773218692283775,0.0001177072525024414,0.00013756752014160156,0.00023055076599121094,0.00035910308361053467,0.000591742992401123
1.4754889,1.0,0.00028761028,0.00069379807,4.5,0.0001874072151622672,0.00011987686157226563,0.00014097988605499268,0.00023311376571655273,0.00036200881004333496,0.0005948901176452637
1.4776553,1.0,0.00029014944,0.0007112026,4.5,0.00018710979449099868,0.00012160539627075196,0.00014446675777435303,0.00023555755615234375,0.0003649294376373291,0.0005977272987365723
1.4798218,1.0,0.00029276015,0.0007289052,4.5,0.0001867149386356754,0.00012367963790893555,0.0001478344202041626,0.00023812055587768555,0.00036793947219848633,0.0006006360054016113
1.4819883,1.0,0.00029513836,0.0007465482,4.5,0.00018640620395080903,0.0001255035400390625,0.0001509636640548706,0.00024044513702392578,0.00037066638469696045,0.0006034374237060547
1.4841547,1.0,0.0002973914,0.0007644892,4.5,0.00018611929997324164,0.00012711286544799804,0.0001540929079055786,0.00024253129959106445,0.00037322938442230225,0.0006061315536499024
1.4863212,1.0,0.00029979943,0.0007827282,4.5,0.00018571962192268486,0.00012924671173095704,0.00015725195407867432,0.0002449154853820801,0.0003760010004043579,0.0006088018417358398
1.4884877,1.0,0.00030186176,0.00080114603,4.5,0.0001853192177872159,0.0001307368278503418,0.00016023218631744385,0.00024688243865966797,0.00037832558155059814,0.0006111264228820801
1.4906542,1.0,0.00030392408,0.0008197427,4.5,0.00018494374153154886,0.00013231039047241212,0.00016327202320098877,0.00024884939193725586,0.00038073956966400146,0.0006133556365966797
1.4928206,1.0,0.0003058672,0.0008382797,4.5,0.00018464289535296852,0.000133669376373291,0.00016586482524871826,0.00025081634521484375,0.0003830045461654663,0.0006153941154479981
1.4949871,1.0,0.00030761957,0.0008573532,4.5,0.00018429153211339005,0.00013500452041625977,0.00016842782497406006,0.0002524852752685547,0.0003851205110549927,0.000615084171295166
1.4971536,1.0,0.00030937194,0.0008764863,4.5,0.00018402466470961328,0.0001362323760986328,0.00017093122005462646,0.0002541542053222656,0.00038717687129974365,0.0006150007247924805
1.49932,1.0,0.00031104684,0.0008957982,4.5,0.0001836454760708381,0.0001375555992126465,0.00017343461513519287,0.00025588274002075195,0.00038902461528778076,0.0006145775318145752
1.5014865,1.0,0.00031253695,0.0009151697,4.5,0.00018333355946344813,0.00013846158981323242,0.0001757889986038208,0.00025719404220581055,0.00039090216159820557,0.0006140410900115967
1.503653,1.0,0.00031395553,0.00093477964,4.5,0.00018295779468034478,0.00013954639434814452,0.00017790496349334717,0.0002587437629699707,0.0003925710916519165,0.0006133615970611572
1.5058194,1.0,0.0003153026,0.0009546876,4.5,0.00018270778566532191,0.00014053583145141603,0.00017990171909332275,0.0002598762512207031,0.00039421021938323975,0.0006128251552581787
1.507986,1.0,0.00031648873,0.00097465515,4.5,0.00018232962177425785,0.00014138221740722656,0.0001818835735321045,0.00026106834411621094,0.0003956407308578491,0.0006118118762969971
1.5101525,1.0,0.0003174901,0.0009947419,4.5,0.00018205156153131181,0.00014177560806274414,0.0001837313175201416,0.0002620816230773926,0.00039692223072052,0.0006109893321990967
1.5123188,1.0,0.000318408,0.0010151267,4.5,0.0001817342024369669,0.00014230012893676758,0.0001855790615081787,0.0002627372741699219,0.00039814412593841553,0.000609666109085083
1.5144854,1.0,0.0003191948,0.0010356903,4.5,0.0001814692878359451,0.0001425623893737793,0.0001869499683380127,0.00026363134384155273,0.00039936602115631104,0.000608593225479126
1.5166519,1.0,0.00031991006,0.0010563731,4.5,0.00018108762132838235,0.00014307498931884766,0.00018855929374694824,0.00026416778564453125,0.0004003196954727173,0.0006072103977203369
1.5188184,1.0,0.00032058955,0.001077354,4.5,0.00018087911828967908,0.0001433253288269043,0.00018990039825439453,0.00026488304138183594,0.00040127336978912354,0.000605863332748413
1.5209848,1.0,0.00032101868,0.0010983944,4.5,0.00018054573182527676,0.00014337301254272461,0.00019103288650512695,0.0002651810646057129,0.0004020482301712036,0.000604325532913208
1.5231513,1.0,0.00032141208,0.0011199117,4.5,0.00018022294733789534,0.00014339685440063478,0.00019231438636779785,0.0002655982971191406,0.0004027038812637329,0.0006025969982147217
1.5253178,1.0,0.0003216386,0.0011410713,4.5,0.00017992978116282714,0.00014330148696899413,0.0001933574676513672,0.0002657175064086914,0.00040321052074432373,0.0006008446216583252
1.5274842,1.0,0.0003217697,0.0011627078,4.5,0.0001796533217336192,0.00014297962188720704,0.00019425153732299805,0.0002657771110534668,0.00040368735790252686,0.000598973035812378
1.5296507,1.0,0.0003217101,0.0011843443,4.5,0.0001792761806106706,0.00014275312423706055,0.00019502639770507812,0.000265657901763916,0.00040380656719207764,0.0005967557430267334
1.5318172,1.0,0.00032156706,0.0012062788,4.5,0.00017898164496040194,0.00014230012893676758,0.00019553303718566895,0.00026553869247436523,0.0004038959741592407,0.0005946338176727294
1.5339836,1.0,0.0003213763,0.0012283921,4.5,0.0001787752065399063,0.00014182329177856446,0.00019600987434387207,0.00026535987854003906,0.0004039257764816284,0.0005925357341766358
1.5361501,1.0,0.00032088757,0.0012506247,4.5,0.00017842493793416504,0.00014113187789916993,0.00019630789756774902,0.00026476383209228516,0.00040368735790252686,0.0005900442600250244
1.5383166,1.0,0.0003203988,0.0012730956,4.5,0.00017814436962220113,0.0001403212547302246,0.00019672513008117676,0.00026410818099975586,0.0004035681486129761,0.0005874693393707276
1.540483,1.0,0.00031962394,0.001295805,4.5,0.00017786113046271756,0.00013916492462158204,0.00019660592079162598,0.0002633333206176758,0.00040303170680999756,0.000584644079208374
1.5426495,1.0,0.00031882524,0.0013182759,4.5,0.00017764855705911564,0.000138092041015625,0.0001964569091796875,0.0002624988555908203,0.00040258467197418213,0.0005820333957672119
1.544816,1.0,0.00031788944,0.0013412237,4.5,0.00017732084974819365,0.00013692378997802733,0.0001963973045349121,0.00026154518127441406,0.00040180981159210205,0.000578927993774414
1.5469824,1.0,0.00031681656,0.0013644099,4.5,0.00017708999725527831,0.0001356363296508789,0.00019606947898864746,0.00026023387908935547,0.00040112435817718506,0.0005759716033935546
1.5491489,1.0,0.00031555296,0.0013877153,4.5,0.00017678737517572157,0.00013412237167358397,0.00019550323486328125,0.00025904178619384766,0.00039996206760406494,0.000572669506072998
1.5513154,1.0,0.00031419395,0.0014109015,4.5,0.0001764909379553995,0.00013257265090942382,0.00019481778144836426,0.00025779008865356445,0.0003988891839981079,0.0005692362785339355
1.5534818,1.0,0.0003127396,0.0014343858,4.5,0.000176235392653402,0.00013083219528198242,0.00019416213035583496,0.0002561211585998535,0.0003975778818130493,0.0005660176277160644
1.5556483,1.0,0.0003110945,0.001458168,4.5,0.0001759932781919698,0.00012891292572021485,0.0001932680606842041,0.00025451183319091797,0.0003962665796279907,0.0005623459815979004
1.5578148,1.0,0.00030923486,0.0014821887,4.5,0.00017570679931244,0.0001269221305847168,0.0001920461654663086,0.0002524852752685547,0.00039471685886383057,0.0005582451820373535
1.5599813,1.0,0.0003073752,0.0015060902,4.5,0.00017546541418822652,0.00012489557266235352,0.00019094347953796387,0.0002506375312805176,0.00039304792881011963,0.0005545496940612793
1.5621477,1.0,0.00030519365,0.0015303493,4.5,0.0001752428299717699,0.00012252330780029296,0.0001894831657409668,0.00024831295013427734,0.0003911703824996948,0.0005504131317138672
1.5643142,1.0,0.0003030002,0.0015545487,4.5,0.00017500227828307337,0.0001201629638671875,0.00018796324729919434,0.0002461075782775879,0.00038905441761016846,0.0005463719367980956
1.5664808,1.0,0.00030055642,0.0015791655,4.5,0.00017464589075102857,0.0001176595687866211,0.0001862943172454834,0.00024372339248657227,0.0003869086503982544,0.0005416393280029296
1.5686471,1.0,0.0002980292,0.0016037822,4.5,0.00017444657807179017,0.0001148223876953125,0.0001843869686126709,0.00024121999740600586,0.00038473308086395264,0.0005372405052185058
1.5708137,1.0,0.00029535295,0.0016283393,4.5,0.0001742692353673663,0.00011186599731445312,0.0001825392246246338,0.0002384185791015625,0.0003822594881057739,0.0005327284336090087
1.5729802,1.0,0.00029255747,0.001653552,4.5,0.0001739895599559507,0.00010912418365478515,0.00018039345741271973,0.00023543834686279297,0.0003797858953475952,0.0005279183387756348
1.5751466,1.0,0.00028955936,0.0016786456,4.5,0.00017370715202621995,0.00010591745376586914,0.0001780688762664795,0.00023257732391357422,0.0003769397735595703,0.000522911548614502
1.5773131,1.0,0.00028626918,0.0017037988,4.5,0.00017351292095444418,0.00010259151458740235,0.00017529726028442383,0.00022917985916137695,0.0003738999366760254,0.0005177974700927734
1.5794796,1.0,0.00028295518,0.0017293692,4.5,0.00017329137878911786,9.902715682983399e-05,0.0001730024814605713,0.0002257227897644043,0.0003707706928253174,0.0005124688148498535
1.581646,1.0,0.00027951002,0.0017547607,4.5,0.0001730073439424671,9.557008743286133e-05,0.00017026066780090332,0.00022232532501220703,0.0003674626350402832,0.0005071043968200683
1.5838125,1.0,0.00027592183,0.0017804503,4.5,0.00017278245905107616,9.189844131469726e-05,0.0001672804355621338,0.00021857023239135742,0.0003641843795776367,0.0005015254020690917
1.585979,1.0,0.00027205943,0.0018063188,4.5,0.00017252081206105513,8.785724639892578e-05,0.00016370415687561035,0.0002148747444152832,0.0003606081008911133,0.0004956722259521484
1.5881455,1.0,0.00026805402,0.0018324852,4.5,0.00017229111998914393,8.391141891479492e-05,0.0001601576805114746,0.00021058320999145508,0.00035688281059265137,0.0004897236824035644
1.5903119,1.0,0.00026403664,0.0018587112,4.5,0.00017204136555148793,7.96675682067871e-05,0.0001564323902130127,0.0002067089080810547,0.0003528892993927002,0.0004836797714233398
1.5924784,1.0,0.000259614,0.0018846989,4.5,0.0001717474836090354,7.535219192504883e-05,0.00015231966972351074,0.0002022385597229004,0.00034880638122558594,0.00047732591629028314
1.5946449,1.0,0.00025520922,0.0019112229,4.5,0.00017155926914686344,7.084608078002929e-05,0.00014826655387878418,0.0001977980136871338,0.00034439563751220703,0.00047113895416259763
1.5968113,1.0,0.0002505064,0.0019376874,4.5,0.00017132885511948024,6.617307662963867e-05,0.00014382600784301758,0.00019308924674987793,0.0003400146961212158,0.00046461224555969236
1.5989778,1.0,0.0002457738,0.0019645095,4.5,0.00017108456813231038,6.121397018432617e-05,0.00013947486877441406,0.00018838047981262207,0.00033542513847351074,0.00045784115791320796
1.6011443,1.0,0.00024076104,0.0019914508,4.5,0.00017087818319823071,5.642175674438477e-05,0.0001347661018371582,0.0001831352710723877,0.0003306865692138672,0.00045083761215209957
1.6033107,1.0,0.00023563505,0.0020184517,4.5,0.00017061703456827204,5.120038986206055e-05,0.00012993812561035156,0.00017818808555603027,0.0003254413604736328,0.0004440069198608398
1.6054772,1.0,0.00023031831,0.0020456314,4.5,0.0001704340999081944,4.603862762451172e-05,0.00012487173080444336,0.00017276406288146973,0.0003204643726348877,0.00043674707412719724
1.6076437,1.0,0.000224787,0.0020728111,4.5,0.00017018684512835268,4.034042358398437e-05,0.00011989474296569824,0.000167161226272583,0.00031512975692749023,0.00042923688888549797
1.6098101,1.0,0.00021906495,0.0021003485,4.5,0.00016993839065286578,3.472566604614258e-05,0.00011444091796875,0.0001614391803741455,0.0003097653388977051,0.00042158365249633784
1.6119766,1.0,0.0002132535,0.0021277666,4.5,0.0001697725974815048,2.880096435546875e-05,0.00010889768600463867,0.00015547871589660645,0.0003041476011276245,0.00041395425796508784
1.6141431,1.0,0.00020725727,0.0021555424,4.5,0.00016958852521839048,2.2840499877929687e-05,0.00010317564010620117,0.000149458646774292,0.00029830634593963623,0.0004060864448547363
1.6163095,1.0,0.00020111799,0.0021834373,4.5,0.00016933051865870602,1.677274703979492e-05,9.739398956298828e-05,0.00014331936836242676,0.00029224157333374023,0.0003981411457061767
1.618476,1.0,0.00019463897,0.0022114515,4.5,0.00016904010891834515,1.0442733764648437e-05,9.122490882873535e-05,0.00013685226440429688,0.0002860724925994873,0.0003897488117218017
1.6206425,1.0,0.0001885116,0.0022394657,4.5,0.0001684252076596146,4.148483276367187e-06,8.52048397064209e-05,0.0001302957534790039,0.0002796053886413574,0.0003814160823822021
1.6228089,1.0,0.00018357039,0.0022677183,4.5,0.00016601937646799073,7.963180541992189e-06,7.88569450378418e-05,0.00012350082397460938,0.00027304887771606445,0.00037281513214111324
1.6249754,1.0,0.0001794219,0.0022961497,4.5,0.00016260634276256517,1.4960765838623047e-05,7.215142250061035e-05,0.00011670589447021484,0.0002664029598236084,0.00036398172378540036
1.627142,1.0,0.00017501116,0.0023246408,4.5,0.00015928704349705262,2.1982192993164063e-05,6.532669067382812e-05,0.00010925531387329102,0.0002593100070953369,0.0003551244735717773
1.6293085,1.0,0.00017061233,0.002353251,4.5,0.0001559041549581556,2.9158592224121093e-05,5.8263540267944336e-05,0.00010216236114501953,0.00025218725204467773,0.0003458976745605468
1.6314749,1.0,0.00016604662,0.0023820996,4.5,0.00015278886909892274,3.663301467895508e-05,5.1140785217285156e-05,9.453296661376953e-05,0.0002447664737701416,0.00033659934997558587
1.6336414,1.0,0.0001614213,0.0024108887,4.5,0.00014976571533116193,3.976821899414063e-05,4.6819448471069336e-05,8.749961853027344e-05,0.00023746490478515625,0.0003270268440246581
1.6358079,1.0,0.00015666484,0.0024398565,4.5,0.00014687869775957242,4.421472549438476e-05,4.64320182800293e-05,8.249282836914062e-05,0.00022995471954345703,0.00031735897064208977
1.6379743,1.0,0.00015180706,0.0024690032,4.5,0.00014428738550920894,3.5810470581054685e-05,4.3839216232299805e-05,8.26120376586914e-05,0.0002225637435913086,0.00030782818794250483
1.6401408,1.0,0.00014687776,0.0024983287,4.5,0.00014179108509141967,2.7298927307128906e-05,4.026293754577637e-05,8.285045623779297e-05,0.00021514296531677246,0.0002975702285766601
